año;razon_social;rut_razon_social;nombre_establecimiento;id_vu;ciiu4;id_ciiu4;rubro_vu;id_rubro_vu;region;provincia;comuna;id_comuna;latitud;longitud;cantidad_toneladas;contaminantes;id_contaminantes ;ducto;norma
2018;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;DIVISION ANDINA PLANTA PRODUCTOS COMERCIALES Y SALADILLO;152;Extracción y procesamiento de cobre;B0400;Minería;4;Valparaíso;Los Andes;Los Andes;5301;-32,92610542;-70,28726234;34,573;Aceites y grasas;2;687;DS90/2000 del MINSEGPRES
2018;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;DIVISION ANDINA PLANTA PRODUCTOS COMERCIALES Y SALADILLO;152;Extracción y procesamiento de cobre;B0400;Minería;4;Valparaíso;Los Andes;Los Andes;5301;-32,92610542;-70,28726234;7,047561774;Aluminio;5;687;DS90/2000 del MINSEGPRES
2018;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;DIVISION ANDINA PLANTA PRODUCTOS COMERCIALES Y SALADILLO;152;Extracción y procesamiento de cobre;B0400;Minería;4;Valparaíso;Los Andes;Los Andes;5301;-32,92610542;-70,28726234;0,054962757;Arsénico;6;687;DS90/2000 del MINSEGPRES
2018;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;DIVISION ANDINA PLANTA PRODUCTOS COMERCIALES Y SALADILLO;152;Extracción y procesamiento de cobre;B0400;Minería;4;Valparaíso;Los Andes;Los Andes;5301;-32,92610542;-70,28726234;6,647513619;Boro;11;687;DS90/2000 del MINSEGPRES
2018;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;DIVISION ANDINA PLANTA PRODUCTOS COMERCIALES Y SALADILLO;152;Extracción y procesamiento de cobre;B0400;Minería;4;Valparaíso;Los Andes;Los Andes;5301;-32,92610542;-70,28726234;0,035269299;Cadmio;14;687;DS90/2000 del MINSEGPRES
2018;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;DIVISION ANDINA PLANTA PRODUCTOS COMERCIALES Y SALADILLO;152;Extracción y procesamiento de cobre;B0400;Minería;4;Valparaíso;Los Andes;Los Andes;5301;-32,92610542;-70,28726234;0,646096334;Cianuro;18;687;DS90/2000 del MINSEGPRES
2018;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;DIVISION ANDINA PLANTA PRODUCTOS COMERCIALES Y SALADILLO;152;Extracción y procesamiento de cobre;B0400;Minería;4;Valparaíso;Los Andes;Los Andes;5301;-32,92610542;-70,28726234;964,346;Cloruros;23;687;DS90/2000 del MINSEGPRES
2018;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;DIVISION ANDINA PLANTA PRODUCTOS COMERCIALES Y SALADILLO;152;Extracción y procesamiento de cobre;B0400;Minería;4;Valparaíso;Los Andes;Los Andes;5301;-32,92610542;-70,28726234;1,308104553;Cobre;24;687;DS90/2000 del MINSEGPRES
2018;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;DIVISION ANDINA PLANTA PRODUCTOS COMERCIALES Y SALADILLO;152;Extracción y procesamiento de cobre;B0400;Minería;4;Valparaíso;Los Andes;Los Andes;5301;-32,92610542;-70,28726234;0,323048167;Cromo hexavalente;36;687;DS90/2000 del MINSEGPRES
2018;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;DIVISION ANDINA PLANTA PRODUCTOS COMERCIALES Y SALADILLO;152;Extracción y procesamiento de cobre;B0400;Minería;4;Valparaíso;Los Andes;Los Andes;5301;-32,92610542;-70,28726234;8,98651813;Fluoruros;52;687;DS90/2000 del MINSEGPRES
2018;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;DIVISION ANDINA PLANTA PRODUCTOS COMERCIALES Y SALADILLO;152;Extracción y procesamiento de cobre;B0400;Minería;4;Valparaíso;Los Andes;Los Andes;5301;-32,92610542;-70,28726234;3,507;Fósforo Total;53;687;DS90/2000 del MINSEGPRES
2018;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;DIVISION ANDINA PLANTA PRODUCTOS COMERCIALES Y SALADILLO;152;Extracción y procesamiento de cobre;B0400;Minería;4;Valparaíso;Los Andes;Los Andes;5301;-32,92610542;-70,28726234;34,519;Hidrocarburos fijos;59;687;DS90/2000 del MINSEGPRES
2018;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;DIVISION ANDINA PLANTA PRODUCTOS COMERCIALES Y SALADILLO;152;Extracción y procesamiento de cobre;B0400;Minería;4;Valparaíso;Los Andes;Los Andes;5301;-32,92610542;-70,28726234;3,889786629;Hierro / hierro disuelto;64;687;DS90/2000 del MINSEGPRES
2018;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;DIVISION ANDINA PLANTA PRODUCTOS COMERCIALES Y SALADILLO;152;Extracción y procesamiento de cobre;B0400;Minería;4;Valparaíso;Los Andes;Los Andes;5301;-32,92610542;-70,28726234;0,064609633;Índice de fenol;65;687;DS90/2000 del MINSEGPRES
2018;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;DIVISION ANDINA PLANTA PRODUCTOS COMERCIALES Y SALADILLO;152;Extracción y procesamiento de cobre;B0400;Minería;4;Valparaíso;Los Andes;Los Andes;5301;-32,92610542;-70,28726234;1,883597749;Manganeso;66;687;DS90/2000 del MINSEGPRES
2018;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;DIVISION ANDINA PLANTA PRODUCTOS COMERCIALES Y SALADILLO;152;Extracción y procesamiento de cobre;B0400;Minería;4;Valparaíso;Los Andes;Los Andes;5301;-32,92610542;-70,28726234;0,008760553;Mercurio;67;687;DS90/2000 del MINSEGPRES
2018;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;DIVISION ANDINA PLANTA PRODUCTOS COMERCIALES Y SALADILLO;152;Extracción y procesamiento de cobre;B0400;Minería;4;Valparaíso;Los Andes;Los Andes;5301;-32,92610542;-70,28726234;4,697262525;Molibdeno;72;687;DS90/2000 del MINSEGPRES
2018;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;DIVISION ANDINA PLANTA PRODUCTOS COMERCIALES Y SALADILLO;152;Extracción y procesamiento de cobre;B0400;Minería;4;Valparaíso;Los Andes;Los Andes;5301;-32,92610542;-70,28726234;0,274396159;Níquel;75;687;DS90/2000 del MINSEGPRES
2018;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;DIVISION ANDINA PLANTA PRODUCTOS COMERCIALES Y SALADILLO;152;Extracción y procesamiento de cobre;B0400;Minería;4;Valparaíso;Los Andes;Los Andes;5301;-32,92610542;-70,28726234;43,357;Nitrógeno Total Kjeldahl;78;687;DS90/2000 del MINSEGPRES
2018;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;DIVISION ANDINA PLANTA PRODUCTOS COMERCIALES Y SALADILLO;152;Extracción y procesamiento de cobre;B0400;Minería;4;Valparaíso;Los Andes;Los Andes;5301;-32,92610542;-70,28726234;0,032304817;Pentaclorofenol / PCP;81;687;DS90/2000 del MINSEGPRES
2018;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;DIVISION ANDINA PLANTA PRODUCTOS COMERCIALES Y SALADILLO;152;Extracción y procesamiento de cobre;B0400;Minería;4;Valparaíso;Los Andes;Los Andes;5301;-32,92610542;-70,28726234;0,632736799;Plomo;84;687;DS90/2000 del MINSEGPRES
2018;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;DIVISION ANDINA PLANTA PRODUCTOS COMERCIALES Y SALADILLO;152;Extracción y procesamiento de cobre;B0400;Minería;4;Valparaíso;Los Andes;Los Andes;5301;-32,92610542;-70,28726234;0,161524084;Selenio;99;687;DS90/2000 del MINSEGPRES
2018;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;DIVISION ANDINA PLANTA PRODUCTOS COMERCIALES Y SALADILLO;152;Extracción y procesamiento de cobre;B0400;Minería;4;Valparaíso;Los Andes;Los Andes;5301;-32,92610542;-70,28726234;197,0978724;Sólidos suspendidos totales;101;687;DS90/2000 del MINSEGPRES
2018;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;DIVISION ANDINA PLANTA PRODUCTOS COMERCIALES Y SALADILLO;152;Extracción y procesamiento de cobre;B0400;Minería;4;Valparaíso;Los Andes;Los Andes;5301;-32,92610542;-70,28726234;21336,50326;Sulfatos;106;687;DS90/2000 del MINSEGPRES
2018;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;DIVISION ANDINA PLANTA PRODUCTOS COMERCIALES Y SALADILLO;152;Extracción y procesamiento de cobre;B0400;Minería;4;Valparaíso;Los Andes;Los Andes;5301;-32,92610542;-70,28726234;3,319416144;Sulfuros;107;687;DS90/2000 del MINSEGPRES
2018;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;DIVISION ANDINA PLANTA PRODUCTOS COMERCIALES Y SALADILLO;152;Extracción y procesamiento de cobre;B0400;Minería;4;Valparaíso;Los Andes;Los Andes;5301;-32,92610542;-70,28726234;0,161524084;Tetracloroeteno;114;687;DS90/2000 del MINSEGPRES
2018;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;DIVISION ANDINA PLANTA PRODUCTOS COMERCIALES Y SALADILLO;152;Extracción y procesamiento de cobre;B0400;Minería;4;Valparaíso;Los Andes;Los Andes;5301;-32,92610542;-70,28726234;0,161524084;Tolueno / metil benceno / Toluol / Fenilmetano;116;687;DS90/2000 del MINSEGPRES
2018;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;DIVISION ANDINA PLANTA PRODUCTOS COMERCIALES Y SALADILLO;152;Extracción y procesamiento de cobre;B0400;Minería;4;Valparaíso;Los Andes;Los Andes;5301;-32,92610542;-70,28726234;0,161524084;Triclorometano;118;687;DS90/2000 del MINSEGPRES
2018;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;DIVISION ANDINA PLANTA PRODUCTOS COMERCIALES Y SALADILLO;152;Extracción y procesamiento de cobre;B0400;Minería;4;Valparaíso;Los Andes;Los Andes;5301;-32,92610542;-70,28726234;0,161524084;Xileno;119;687;DS90/2000 del MINSEGPRES
2018;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;DIVISION ANDINA PLANTA PRODUCTOS COMERCIALES Y SALADILLO;152;Extracción y procesamiento de cobre;B0400;Minería;4;Valparaíso;Los Andes;Los Andes;5301;-32,92610542;-70,28726234;1,065140454;Zinc;120;687;DS90/2000 del MINSEGPRES
2018;CONSERVERA PENTZKE SA;92279000-0;CONSERVERA PENTZKE S.A.;160;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Otras industrias manufactureras;10;Valparaíso;San Felipe de Aconcagua;San Felipe;5701;-32,75393562;-70,73080278;17,63967128;Aceites y grasas;2;343;DS90/2000 del MINSEGPRES
2018;CONSERVERA PENTZKE SA;92279000-0;CONSERVERA PENTZKE S.A.;160;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Otras industrias manufactureras;10;Valparaíso;San Felipe de Aconcagua;San Felipe;5701;-32,75393562;-70,73080278;0,0272536;Aluminio;5;343;DS90/2000 del MINSEGPRES
2018;CONSERVERA PENTZKE SA;92279000-0;CONSERVERA PENTZKE S.A.;160;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Otras industrias manufactureras;10;Valparaíso;San Felipe de Aconcagua;San Felipe;5701;-32,75393562;-70,73080278;0,000190775;Arsénico;6;343;DS90/2000 del MINSEGPRES
2018;CONSERVERA PENTZKE SA;92279000-0;CONSERVERA PENTZKE S.A.;160;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Otras industrias manufactureras;10;Valparaíso;San Felipe de Aconcagua;San Felipe;5701;-32,75393562;-70,73080278;0,02452824;Boro;11;343;DS90/2000 del MINSEGPRES
2018;CONSERVERA PENTZKE SA;92279000-0;CONSERVERA PENTZKE S.A.;160;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Otras industrias manufactureras;10;Valparaíso;San Felipe de Aconcagua;San Felipe;5701;-32,75393562;-70,73080278;0,000545072;Cadmio;14;343;DS90/2000 del MINSEGPRES
2018;CONSERVERA PENTZKE SA;92279000-0;CONSERVERA PENTZKE S.A.;160;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Otras industrias manufactureras;10;Valparaíso;San Felipe de Aconcagua;San Felipe;5701;-32,75393562;-70,73080278;0,00272536;Cianuro;18;343;DS90/2000 del MINSEGPRES
2018;CONSERVERA PENTZKE SA;92279000-0;CONSERVERA PENTZKE S.A.;160;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Otras industrias manufactureras;10;Valparaíso;San Felipe de Aconcagua;San Felipe;5701;-32,75393562;-70,73080278;49,05648;Cloruros;23;343;DS90/2000 del MINSEGPRES
2018;CONSERVERA PENTZKE SA;92279000-0;CONSERVERA PENTZKE S.A.;160;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Otras industrias manufactureras;10;Valparaíso;San Felipe de Aconcagua;San Felipe;5701;-32,75393562;-70,73080278;0,003270432;Cobre;24;343;DS90/2000 del MINSEGPRES
2018;CONSERVERA PENTZKE SA;92279000-0;CONSERVERA PENTZKE S.A.;160;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Otras industrias manufactureras;10;Valparaíso;San Felipe de Aconcagua;San Felipe;5701;-32,75393562;-70,73080278;0,00272536;Cromo hexavalente;36;343;DS90/2000 del MINSEGPRES
2018;CONSERVERA PENTZKE SA;92279000-0;CONSERVERA PENTZKE S.A.;160;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Otras industrias manufactureras;10;Valparaíso;San Felipe de Aconcagua;San Felipe;5701;-32,75393562;-70,73080278;0,2112154;Fluoruros;52;343;DS90/2000 del MINSEGPRES
2018;CONSERVERA PENTZKE SA;92279000-0;CONSERVERA PENTZKE S.A.;160;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Otras industrias manufactureras;10;Valparaíso;San Felipe de Aconcagua;San Felipe;5701;-32,75393562;-70,73080278;1,072932183;Fósforo Total;53;343;DS90/2000 del MINSEGPRES
2018;CONSERVERA PENTZKE SA;92279000-0;CONSERVERA PENTZKE S.A.;160;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Otras industrias manufactureras;10;Valparaíso;San Felipe de Aconcagua;San Felipe;5701;-32,75393562;-70,73080278;6,2998826;Hidrocarburos fijos;59;343;DS90/2000 del MINSEGPRES
2018;CONSERVERA PENTZKE SA;92279000-0;CONSERVERA PENTZKE S.A.;160;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Otras industrias manufactureras;10;Valparaíso;San Felipe de Aconcagua;San Felipe;5701;-32,75393562;-70,73080278;0,085532429;Hierro / hierro disuelto;64;343;DS90/2000 del MINSEGPRES
2018;CONSERVERA PENTZKE SA;92279000-0;CONSERVERA PENTZKE S.A.;160;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Otras industrias manufactureras;10;Valparaíso;San Felipe de Aconcagua;San Felipe;5701;-32,75393562;-70,73080278;0,000844862;Índice de fenol;65;343;DS90/2000 del MINSEGPRES
2018;CONSERVERA PENTZKE SA;92279000-0;CONSERVERA PENTZKE S.A.;160;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Otras industrias manufactureras;10;Valparaíso;San Felipe de Aconcagua;San Felipe;5701;-32,75393562;-70,73080278;0,00272536;Manganeso;66;343;DS90/2000 del MINSEGPRES
2018;CONSERVERA PENTZKE SA;92279000-0;CONSERVERA PENTZKE S.A.;160;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Otras industrias manufactureras;10;Valparaíso;San Felipe de Aconcagua;San Felipe;5701;-32,75393562;-70,73080278;2,72536E-05;Mercurio;67;343;DS90/2000 del MINSEGPRES
2018;CONSERVERA PENTZKE SA;92279000-0;CONSERVERA PENTZKE S.A.;160;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Otras industrias manufactureras;10;Valparaíso;San Felipe de Aconcagua;San Felipe;5701;-32,75393562;-70,73080278;0,00272536;Molibdeno;72;343;DS90/2000 del MINSEGPRES
2018;CONSERVERA PENTZKE SA;92279000-0;CONSERVERA PENTZKE S.A.;160;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Otras industrias manufactureras;10;Valparaíso;San Felipe de Aconcagua;San Felipe;5701;-32,75393562;-70,73080278;0,00817608;Níquel;75;343;DS90/2000 del MINSEGPRES
2018;CONSERVERA PENTZKE SA;92279000-0;CONSERVERA PENTZKE S.A.;160;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Otras industrias manufactureras;10;Valparaíso;San Felipe de Aconcagua;San Felipe;5701;-32,75393562;-70,73080278;2,682524178;Nitrógeno Total Kjeldahl;78;343;DS90/2000 del MINSEGPRES
2018;CONSERVERA PENTZKE SA;92279000-0;CONSERVERA PENTZKE S.A.;160;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Otras industrias manufactureras;10;Valparaíso;San Felipe de Aconcagua;San Felipe;5701;-32,75393562;-70,73080278;0,000763101;Pentaclorofenol / PCP;81;343;DS90/2000 del MINSEGPRES
2018;CONSERVERA PENTZKE SA;92279000-0;CONSERVERA PENTZKE S.A.;160;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Otras industrias manufactureras;10;Valparaíso;San Felipe de Aconcagua;San Felipe;5701;-32,75393562;-70,73080278;0,00272536;Plomo;84;343;DS90/2000 del MINSEGPRES
2018;CONSERVERA PENTZKE SA;92279000-0;CONSERVERA PENTZKE S.A.;160;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Otras industrias manufactureras;10;Valparaíso;San Felipe de Aconcagua;San Felipe;5701;-32,75393562;-70,73080278;5,45072E-05;Selenio;99;343;DS90/2000 del MINSEGPRES
2018;CONSERVERA PENTZKE SA;92279000-0;CONSERVERA PENTZKE S.A.;160;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Otras industrias manufactureras;10;Valparaíso;San Felipe de Aconcagua;San Felipe;5701;-32,75393562;-70,73080278;24,0650762;Sólidos suspendidos totales;101;343;DS90/2000 del MINSEGPRES
2018;CONSERVERA PENTZKE SA;92279000-0;CONSERVERA PENTZKE S.A.;160;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Otras industrias manufactureras;10;Valparaíso;San Felipe de Aconcagua;San Felipe;5701;-32,75393562;-70,73080278;59,412848;Sulfatos;106;343;DS90/2000 del MINSEGPRES
2018;CONSERVERA PENTZKE SA;92279000-0;CONSERVERA PENTZKE S.A.;160;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Otras industrias manufactureras;10;Valparaíso;San Felipe de Aconcagua;San Felipe;5701;-32,75393562;-70,73080278;0,0136268;Sulfuros;107;343;DS90/2000 del MINSEGPRES
2018;CONSERVERA PENTZKE SA;92279000-0;CONSERVERA PENTZKE S.A.;160;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Otras industrias manufactureras;10;Valparaíso;San Felipe de Aconcagua;San Felipe;5701;-32,75393562;-70,73080278;0,000327043;Tetracloroeteno;114;343;DS90/2000 del MINSEGPRES
2018;CONSERVERA PENTZKE SA;92279000-0;CONSERVERA PENTZKE S.A.;160;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Otras industrias manufactureras;10;Valparaíso;San Felipe de Aconcagua;San Felipe;5701;-32,75393562;-70,73080278;0,000817608;Tolueno / metil benceno / Toluol / Fenilmetano;116;343;DS90/2000 del MINSEGPRES
2018;CONSERVERA PENTZKE SA;92279000-0;CONSERVERA PENTZKE S.A.;160;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Otras industrias manufactureras;10;Valparaíso;San Felipe de Aconcagua;San Felipe;5701;-32,75393562;-70,73080278;0,035783977;Triclorometano;118;343;DS90/2000 del MINSEGPRES
2018;CONSERVERA PENTZKE SA;92279000-0;CONSERVERA PENTZKE S.A.;160;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Otras industrias manufactureras;10;Valparaíso;San Felipe de Aconcagua;San Felipe;5701;-32,75393562;-70,73080278;0,000817608;Xileno;119;343;DS90/2000 del MINSEGPRES
2018;CONSERVERA PENTZKE SA;92279000-0;CONSERVERA PENTZKE S.A.;160;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Otras industrias manufactureras;10;Valparaíso;San Felipe de Aconcagua;San Felipe;5701;-32,75393562;-70,73080278;0,006540864;Zinc;120;343;DS90/2000 del MINSEGPRES
2018;CIA PAPELERA DEL PACIFICO S A;96554890-4;COMPANIA PAPELERA PACIFICO;322;Fabricación de pasta de madera, papel y cartón;C1701;Industria del papel y celulosa;5;Libertador Gral. Bernardo O'Higgins;Cachapoal;Mostazal;6110;-33,9825633;-70,70196899;1,829445816;Aceites y grasas;2;641;DS90/2000 del MINSEGPRES
2018;CIA PAPELERA DEL PACIFICO S A;96554890-4;COMPANIA PAPELERA PACIFICO;322;Fabricación de pasta de madera, papel y cartón;C1701;Industria del papel y celulosa;5;Libertador Gral. Bernardo O'Higgins;Cachapoal;Mostazal;6110;-33,9825633;-70,70196899;0,011893538;Aluminio;5;641;DS90/2000 del MINSEGPRES
2018;CIA PAPELERA DEL PACIFICO S A;96554890-4;COMPANIA PAPELERA PACIFICO;322;Fabricación de pasta de madera, papel y cartón;C1701;Industria del papel y celulosa;5;Libertador Gral. Bernardo O'Higgins;Cachapoal;Mostazal;6110;-33,9825633;-70,70196899;0,000128811;Arsénico;6;641;DS90/2000 del MINSEGPRES
2018;CIA PAPELERA DEL PACIFICO S A;96554890-4;COMPANIA PAPELERA PACIFICO;322;Fabricación de pasta de madera, papel y cartón;C1701;Industria del papel y celulosa;5;Libertador Gral. Bernardo O'Higgins;Cachapoal;Mostazal;6110;-33,9825633;-70,70196899;0,153284947;Boro;11;641;DS90/2000 del MINSEGPRES
2018;CIA PAPELERA DEL PACIFICO S A;96554890-4;COMPANIA PAPELERA PACIFICO;322;Fabricación de pasta de madera, papel y cartón;C1701;Industria del papel y celulosa;5;Libertador Gral. Bernardo O'Higgins;Cachapoal;Mostazal;6110;-33,9825633;-70,70196899;0,000579332;Cadmio;14;641;DS90/2000 del MINSEGPRES
2018;CIA PAPELERA DEL PACIFICO S A;96554890-4;COMPANIA PAPELERA PACIFICO;322;Fabricación de pasta de madera, papel y cartón;C1701;Industria del papel y celulosa;5;Libertador Gral. Bernardo O'Higgins;Cachapoal;Mostazal;6110;-33,9825633;-70,70196899;0,000858739;Cianuro;18;641;DS90/2000 del MINSEGPRES
2018;CIA PAPELERA DEL PACIFICO S A;96554890-4;COMPANIA PAPELERA PACIFICO;322;Fabricación de pasta de madera, papel y cartón;C1701;Industria del papel y celulosa;5;Libertador Gral. Bernardo O'Higgins;Cachapoal;Mostazal;6110;-33,9825633;-70,70196899;3,860032704;Cloruros;23;641;DS90/2000 del MINSEGPRES
2018;CIA PAPELERA DEL PACIFICO S A;96554890-4;COMPANIA PAPELERA PACIFICO;322;Fabricación de pasta de madera, papel y cartón;C1701;Industria del papel y celulosa;5;Libertador Gral. Bernardo O'Higgins;Cachapoal;Mostazal;6110;-33,9825633;-70,70196899;0,009110286;Cobre;24;641;DS90/2000 del MINSEGPRES
2018;CIA PAPELERA DEL PACIFICO S A;96554890-4;COMPANIA PAPELERA PACIFICO;322;Fabricación de pasta de madera, papel y cartón;C1701;Industria del papel y celulosa;5;Libertador Gral. Bernardo O'Higgins;Cachapoal;Mostazal;6110;-33,9825633;-70,70196899;0,004987594;Cromo hexavalente;36;641;DS90/2000 del MINSEGPRES
2018;CIA PAPELERA DEL PACIFICO S A;96554890-4;COMPANIA PAPELERA PACIFICO;322;Fabricación de pasta de madera, papel y cartón;C1701;Industria del papel y celulosa;5;Libertador Gral. Bernardo O'Higgins;Cachapoal;Mostazal;6110;-33,9825633;-70,70196899;0,013310458;Fluoruros;52;641;DS90/2000 del MINSEGPRES
2018;CIA PAPELERA DEL PACIFICO S A;96554890-4;COMPANIA PAPELERA PACIFICO;322;Fabricación de pasta de madera, papel y cartón;C1701;Industria del papel y celulosa;5;Libertador Gral. Bernardo O'Higgins;Cachapoal;Mostazal;6110;-33,9825633;-70,70196899;1,749936936;Fósforo Total;53;641;DS90/2000 del MINSEGPRES
2018;CIA PAPELERA DEL PACIFICO S A;96554890-4;COMPANIA PAPELERA PACIFICO;322;Fabricación de pasta de madera, papel y cartón;C1701;Industria del papel y celulosa;5;Libertador Gral. Bernardo O'Higgins;Cachapoal;Mostazal;6110;-33,9825633;-70,70196899;0,04293696;Hidrocarburos fijos;59;641;DS90/2000 del MINSEGPRES
2018;CIA PAPELERA DEL PACIFICO S A;96554890-4;COMPANIA PAPELERA PACIFICO;322;Fabricación de pasta de madera, papel y cartón;C1701;Industria del papel y celulosa;5;Libertador Gral. Bernardo O'Higgins;Cachapoal;Mostazal;6110;-33,9825633;-70,70196899;1,984808285;Hidrocarburos totales;60;641;DS90/2000 del MINSEGPRES
2018;CIA PAPELERA DEL PACIFICO S A;96554890-4;COMPANIA PAPELERA PACIFICO;322;Fabricación de pasta de madera, papel y cartón;C1701;Industria del papel y celulosa;5;Libertador Gral. Bernardo O'Higgins;Cachapoal;Mostazal;6110;-33,9825633;-70,70196899;8,58739E-05;Hierro / hierro disuelto;64;641;DS90/2000 del MINSEGPRES
2018;CIA PAPELERA DEL PACIFICO S A;96554890-4;COMPANIA PAPELERA PACIFICO;322;Fabricación de pasta de madera, papel y cartón;C1701;Industria del papel y celulosa;5;Libertador Gral. Bernardo O'Higgins;Cachapoal;Mostazal;6110;-33,9825633;-70,70196899;8,58739E-05;Índice de fenol;65;641;DS90/2000 del MINSEGPRES
2018;CIA PAPELERA DEL PACIFICO S A;96554890-4;COMPANIA PAPELERA PACIFICO;322;Fabricación de pasta de madera, papel y cartón;C1701;Industria del papel y celulosa;5;Libertador Gral. Bernardo O'Higgins;Cachapoal;Mostazal;6110;-33,9825633;-70,70196899;0,001631604;Manganeso;66;641;DS90/2000 del MINSEGPRES
2018;CIA PAPELERA DEL PACIFICO S A;96554890-4;COMPANIA PAPELERA PACIFICO;322;Fabricación de pasta de madera, papel y cartón;C1701;Industria del papel y celulosa;5;Libertador Gral. Bernardo O'Higgins;Cachapoal;Mostazal;6110;-33,9825633;-70,70196899;0,000498759;Mercurio;67;641;DS90/2000 del MINSEGPRES
2018;CIA PAPELERA DEL PACIFICO S A;96554890-4;COMPANIA PAPELERA PACIFICO;322;Fabricación de pasta de madera, papel y cartón;C1701;Industria del papel y celulosa;5;Libertador Gral. Bernardo O'Higgins;Cachapoal;Mostazal;6110;-33,9825633;-70,70196899;0,000729928;Molibdeno;72;641;DS90/2000 del MINSEGPRES
2018;CIA PAPELERA DEL PACIFICO S A;96554890-4;COMPANIA PAPELERA PACIFICO;322;Fabricación de pasta de madera, papel y cartón;C1701;Industria del papel y celulosa;5;Libertador Gral. Bernardo O'Higgins;Cachapoal;Mostazal;6110;-33,9825633;-70,70196899;0,005599055;Níquel;75;641;DS90/2000 del MINSEGPRES
2018;CIA PAPELERA DEL PACIFICO S A;96554890-4;COMPANIA PAPELERA PACIFICO;322;Fabricación de pasta de madera, papel y cartón;C1701;Industria del papel y celulosa;5;Libertador Gral. Bernardo O'Higgins;Cachapoal;Mostazal;6110;-33,9825633;-70,70196899;0,061399853;Nitrógeno Total Kjeldahl;78;641;DS90/2000 del MINSEGPRES
2018;CIA PAPELERA DEL PACIFICO S A;96554890-4;COMPANIA PAPELERA PACIFICO;322;Fabricación de pasta de madera, papel y cartón;C1701;Industria del papel y celulosa;5;Libertador Gral. Bernardo O'Higgins;Cachapoal;Mostazal;6110;-33,9825633;-70,70196899;4,2937E-05;Pentaclorofenol / PCP;81;641;DS90/2000 del MINSEGPRES
